StartDate,EndDate,Progress,Duration__in_seconds_,RecordedDate,ResponseId,Consent,DS1_1,DS1_2,DS1_3,DS1_4,DS1_5,DS1_6,DS1_7,DS1_8,DS1_9,DS1_10,DS2_1,DS2_2,DS2_3,DS2_4,DS2_5,DS2_6,DS2_7,DS2_8,DS2_9,DS2_10,DS3_1,DS3_2,DS3_3,DS3_4,DS3_5,DS3_6,DS3_7,DS3_8,DS3_9,DS3_10,DS4_1,DS4_2,DS4_3,DS4_4,DS4_5,DS4_6,DS4_7,DS4_8,DS4_9,DS4_10,DS5_1,DS5_2,DS5_3,DS5_4,DS5_5,DS5_6,DS5_7,DS5_8,DS5_9,DS5_10,DS6_1,DS6_2,DS6_3,DS6_4,DS6_5,DS6_6,DS6_7,DS6_8,DS6_9,DS6_10,DS7_1,DS7_2,DS7_3,DS7_4,DS7_5,DS7_6,DS7_7,DS7_8,DS7_9,DS7_10,DS8_1,DS8_2,DS8_3,DS8_4,DS8_5,DS8_6,DS8_7,DS8_8,DS8_9,DS8_10,Gender,Gender_3_TEXT,Age,Nation,Edu,Latinx,Race_1,Race_2,Race_3,Race_4,Race_5,Race_6,Race_6_TEXT
3/16/2021 5:40:59,3/16/2021 5:51:57,100,657,3/16/2021 5:51:57,R_3svSzPRcuX8uYJN,1,2,3,2,5,3,2,7,5,6,5,6,2,5,6,6,4,5,4,5,7,5,6,3,5,5,3,4,4,3,6,6,4,2,6,5,2,5,3,6,3,5,3,2,3,3,6,3,4,5,3,7,5,6,6,5,5,6,2,7,7,6,6,6,7,7,5,6,5,6,5,5,1,5,6,2,5,5,6,7,7,2, ,51,67,16, , , , , , , , 
3/16/2021 5:41:09,3/16/2021 5:57:17,100,968,3/16/2021 5:57:18,R_3j3d4DgppfZ0YhX,1,2,1,5,7,3,1,1,1,7,1,1,2,3,1,1,1,1,2,1,4,6,4,1,3,2,5,1,6,5,6,3,1,1,1,5,2,5,3,1,6,2,1,1,2,1,5,1,1,2,2,4,6,7,4,2,6,6,1,4,3,5,5,3,4,1,1,4,2,6,1,5,6,6,7,1,4,6,3,5,5,1, ,21,138,15, , , , , , , , 
3/16/2021 5:41:01,3/16/2021 5:54:12,100,791,3/16/2021 5:54:13,R_qDW3a56fjow9itH,1,6,5,4,5,5,3,3,4,3,5,4,5,6,4,4,5,6,4,5,6,5,5,2,5,3,6,2,6,5,6,6,6,4,5,3,5,6,5,7,4,3,2,2,3,4,3,3,6,5,5,5,3,6,5,1,6,2,1,6,5,6,6,4,6,7,2,5,5,2,5,4,2,2,7,4,2,6,5,6,2,1, ,20,163,18, , , , , , , , 
3/16/2021 5:41:20,3/16/2021 5:52:13,100,652,3/16/2021 5:52:13,R_2QxFQLqfyskW3ic,1,1,1,1,6,1,1,5,1,7,1,1,6,5,1,1,1,3,1,1,4,1,2,5,1,1,1,1,6,1,6,1,1,1,4,4,6,6,6,1,6,4,4,1,1,1,6,1,1,1,1,4,5,5,1,4,5,3,1,5,5,5,6,1,1,1,2,6,1,1,1,5,5,5,1,1,4,1,5,5, ,2, ,48,138,17, , , , , , , , 
3/16/2021 5:41:17,3/16/2021 6:07:09,100,1551,3/16/2021 6:07:09,R_3PNeok7SRCQgitW,1,2,6,6,5,4,1,1,2,2,2,3,5,2,2,3,2,1,4,2,5,4,2,3,2,3,3,5,2,4,3,3,5,2,6,5,5,5,5,4,3,2,1,2,3,3,5,2,4,3,3,5,5,3,4,5,5,5,2,3,5,5,3,2,5,2,5,5,2,6,2,5,5,3,5,2,4,4,2,4,5,1, ,30,137,15, , , , , , , , 
3/16/2021 5:41:09,3/16/2021 5:42:42,100,93,3/16/2021 5:42:42,R_2tflV5UbGyecEpA,1,5,5,5,2,5,5,4,4,5,4,5,5,2,6,2,3,3,4,5,5,1,6,5,3,5,4,3,4,2,5,6,5,5,3,2,5,3,3,4,4,6,6,6,5,6,3,5,5,5,5,5,5,7,5,4,4,2,5,7,6,3,6,5,5,4,6,5,6,3,6,6,7,6,5,4,5,4,4,5,4,1, ,20,137,13, , , , , , , , 
3/16/2021 5:41:20,3/16/2021 5:57:13,100,952,3/16/2021 5:57:13,R_0UOt1VnGYFinckx,1,2,2,4,5,2,2,2,2,5,2,2,2,2,2,2,2,2,1,1,3,2,4,2,2,2,4,1,5,2,4,2,2,2,2,5,5,5,5,2,5,6,2,2,2,2,3,2,2,2,2,2,4,4,2,2,4,5,2,5,5,5,5,3,2,4,2,5,2,5,2,5,4,2,5,2,4,2,5,6,5,1, ,28,138,15, , , , , , , , 
3/16/2021 5:41:13,3/16/2021 5:59:26,100,1093,3/16/2021 5:59:27,R_1hAtYR2hxLHD0ob,1,3,3,4,5,3,3,4,3,5,3,2,4,3,2,2,2,2,2,2,2,2,2,2,3,3,4,2,4,2,4,3,4,4,4,5,4,4,4,3,5,2,4,2,3,3,4,2,3,3,4,3,3,5,5,2,4,5,3,5,4,4,5,3,4,3,3,4,3,4,3,4,5,3,4,3,5,4,5,4,4,1, ,19,137,13, , , , , , , , 
3/16/2021 5:41:22,3/16/2021 5:49:58,100,515,3/16/2021 5:49:58,R_22UZSFoRgrH8qVi,1,2,5,3,3,2,1,2,1,6,1,1,2,5,1,1,1,1,5,1,1,5,2,1,3,2,6,1,7,2,5,6,6,1,3,6,2,5,5,6,5,5,2,1,2,2,3,1,1,1,1,6,3,6,3,2,4,5,2,3,6,5,5,6,2,3,1,5,5,5,1,4,5,4,7,1,1,2,5,6,6,2, ,24,185,17, , , , , , , , 
3/16/2021 5:42:58,3/16/2021 5:58:09,100,911,3/16/2021 5:58:10,R_1NAetNQqXkJFbDb,1,7,7,5,3,6,5,7,5,6,6,5,4,4,4,2,4,5,5,3,6,4,7,4,4,6,5,7,7,6,3,4,5,5,4,2,6,5,6,4,5,7,5,6,5,3,5,5,7,7,4,6,7,6,6,4,7,5,5,4,5,6,7,7,6,6,6,5,6,5,6,7,5,7,4,4,7,5,7,5,7,2, ,30,185,13, , , , , , , , 
3/16/2021 5:41:29,3/16/2021 5:54:22,100,773,3/16/2021 5:54:22,R_2Ebptmc1hAAkefu,1,2,2,2,6,2,2,6,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,6,2,2,2,2,2,2,6,1,2,6,2,2,2,2,6,2,2,2,2,6,2,2,2,2,2,2,6,2,6,5,2,6,6,6,6,6,6,6,6,2,6,6,2,6,2,6,6,2,2,2,6,7,5,6,6,2, ,29,137,20, , , , , , , , 
3/16/2021 5:41:26,3/16/2021 5:51:36,100,610,3/16/2021 5:51:36,R_2uKiCWM9oMlkAYk,1,1,2,2,6,1,4,7,1,6,2,1,6,3,2,1,1,1,2,1,5,1,5,3,2,1,2,1,2,2,2,6,6,1,5,7,5,5,1,1,5,7,6,2,6,5,5,2,1,1,3,2,6,5,4,3,6,6,7,5,6,6,7,5,2,3,7,7,2,3,1,6,5,3,5,1,1,5,5,7,5,2, ,30,185,18, , , , , , , , 
3/16/2021 5:41:26,3/16/2021 6:54:47,100,4401,3/16/2021 6:54:47,R_1kH2eEQ8BG8NvHj,1,2,2,2,6,5,2,2,5,3,1,2,6,3,3,5,5,5,5,5,2,3,4,3,1,4,5,2,5,6,4,5,4,2,7,5,2,1,2,5,7,6,2,3,5,7,3,2,6,2,5,4,4,2,4,1,2,6,1,3,5,4,6,6,5,5,5,1,5,4,5,3,6,2,5,2,2,3,5,6,4,1, ,50,137,17, , , , , , , , 
3/16/2021 5:41:32,3/16/2021 5:46:51,100,318,3/16/2021 5:46:51,R_XTJRvseKZi4rcMV,1,2,2,5,5,3,3,2,3,5,2,2,6,2,2,4,4,2,2,2,6,2,2,2,6,6,7,2,7,6,2,5,2,5,6,6,5,6,6,2,6,6,2,1,6,6,3,2,2,2,2,2,5,6,4,4,6,6,2,5,6,5,4,2,2,6,2,7,2,2,2,6,6,2,7,2,2,2,4,5,5,2, ,26,185,18, , , , , , , , 
3/16/2021 5:41:35,3/16/2021 5:51:24,100,588,3/16/2021 5:51:24,R_3GdqO5BBXmDqGPW,1,4,2,4,4,2,2,2,3,5,3,2,2,2,2,2,2,2,2,2,2,3,2,4,2,2,5,2,6,3,3,4,3,2,5,4,5,2,2,4,5,4,2,2,2,2,5,2,2,2,4,5,3,6,4,2,4,5,2,5,5,6,5,5,2,2,2,4,2,5,2,4,6,2,6,2,2,2,2,2,6,2, ,25,185,16, , , , , , , , 
3/16/2021 5:41:46,3/16/2021 6:00:44,100,1137,3/16/2021 6:00:44,R_1kTWSeAFQ0DJoGD,1,2,2,3,5,2,1,6,2,7,2,1,2,3,1,2,2,1,5,2,7,6,2,2,2,2,7,2,7,2,2,7,3,1,2,5,3,3,5,2,6,3,2,4,5,7,5,4,2,2,3,2,7,3,6,2,6,2,1,2,2,5,5,2,6,5,3,3,1,6,2,7,2,2,6,5,2,7,5,7,2,2, ,18,137,12, , , , , , , , 
3/16/2021 5:41:44,3/16/2021 6:12:39,100,1855,3/16/2021 6:12:40,R_2EnM9UXQ3ndGe6m,1,2,6,5,6,6,2,1,3,4,4,2,4,5,2,2,6,2,3,3,2,4,5,1,6,5,6,2,7,3,6,5,1,4,7,3,2,6,2,5,5,2,1,1,1,2,5,2,5,6,3,6,2,6,5,1,3,6,1,3,6,5,5,2,5,6,1,4,6,6,3,2,5,7,7,2,2,7,4,6,3,1, ,27,163,18, , , , , , , , 
3/16/2021 5:41:37,3/16/2021 6:14:12,100,1955,3/16/2021 6:14:12,R_UQqmVybz0FJv5Wp,1,4,5,4,5,3,2,6,5,6,2,6,6,6,6,5,7,6,6,5,6,5,6,5,5,3,4,5,4,5,5,5,6,6,6,6,6,5,5,6,6,5,6,4,6,5,5,4,5,5,5,5,3,2,4,5,5,4,1,2,4,3,5,3,6,4,4,5,5,6,4,4,2,6,6,6,5,5,6,5,5,1, ,21,137,15, , , , , , , , 
3/16/2021 5:41:40,3/16/2021 5:51:24,100,584,3/16/2021 5:51:25,R_26mVRU2EsLlRxRh,1,2,2,5,5,2,2,5,2,6,2,1,2,3,1,1,1,2,2,2,2,3,4,3,2,2,5,2,3,2,4,2,2,2,5,6,6,5,5,2,3,5,1,2,2,2,4,2,2,1,2,2,5,5,2,2,5,6,2,3,3,2,4,2,2,2,5,6,3,6,2,5,3,3,6,2,5,2,3,5,5,1, ,23,138,19, , , , , , , , 
3/16/2021 5:41:40,3/16/2021 5:51:34,100,594,3/16/2021 5:51:35,R_10CorewFWd3DiMR,1,1,1,2,4,1,1,1,1,6,1,1,5,1,1,1,1,1,5,1,5,6,1,1,1,2,5,1,7,6,1,6,1,1,1,6,2,6,1,1,6,6,2,1,3,2,1,1,1,1,1,1,5,5,1,6,2,5,1,3,6,3,3,2,1,1,1,7,1,2,1,6,6,5,5,1,2,2,1,5,5,2, ,22,137,14, , , , , , , , 
3/16/2021 5:41:37,3/16/2021 5:52:07,100,629,3/16/2021 5:52:07,R_Xq4Zn3MaViar1M5,1,2,2,5,4,2,2,2,3,6,4,2,2,2,5,2,2,1,2,2,2,4,1,1,2,4,6,1,6,1,7,5,2,2,5,6,6,2,6,5,6,6,4,2,5,2,2,2,2,4,2,3,2,4,2,2,4,4,2,5,5,5,4,4,4,2,2,4,4,7,2,2,4,5,2,2,4,4,4,3,5,1, ,20,137,12, , , , , , , , 
3/16/2021 5:41:39,3/16/2021 5:47:19,100,339,3/16/2021 5:47:19,R_3O61FDPK2IUECzz,1,3,4,3,5,6,2,6,3,5,3,3,4,5,3,5,4,4,2,2,3,3,5,4,2,4,5,5,5,3,5,3,5,2,5,6,5,5,5,4,3,3,3,3,4,3,5,4,3,2,4,4,5,6,7,2,3,4,2,7,6,7,7,5,4,5,5,4,3,7,3,4,7,5,7,3,4,6,6,6,5,2, ,19,67,16, , , , , , , , 
3/16/2021 5:41:39,3/16/2021 5:53:21,100,702,3/16/2021 5:53:21,R_1FacGxCPO8lPzTp,1,2,1,1,5,4,1,2,1,3,1,2,4,2,2,3,3,5,1,2,2,3,3,1,1,5,2,1,7,3,4,6,7,1,7,3,2,3,2,5,6,3,1,1,4,2,3,1,2,2,4,2,2,5,4,1,3,3,1,6,6,5,5,5,5,5,1,2,2,4,3,4,3,2,7,1,2,6,6,6,5,1, ,22,84,18, , , , , , , , 
3/16/2021 5:41:42,3/16/2021 6:06:14,100,1471,3/16/2021 6:06:14,R_3NyTdgn2KtUji8P,1,4,6,6,4,5,3,5,4,5,5,5,5,5,6,5,4,6,4,5,6,5,6,4,4,7,5,6,6,5,5,3,7,3,5,5,4,5,4,4,5,6,2,2,5,5,5,1,4,5,4,6,6,6,5,4,6,6,2,5,5,5,6,6,4,5,4,5,6,5,3,4,5,4,7,2,5,4,6,7,6,1, ,24,84,14, , , , , , , , 
3/16/2021 5:41:46,3/16/2021 6:11:17,100,1770,3/16/2021 6:11:17,R_2XcBSGeoMhkv0nu,1,2,2,2,6,1,2,6,2,5,4,1,2,3,3,3,2,1,2,4,2,3,5,1,5,2,5,1,2,1,2,1,2,1,6,2,6,5,5,5,3,1,1,1,1,1,6,2,2,1,1,3,3,6,1,2,2,5,1,3,4,5,5,2,2,1,1,5,2,3,1,4,6,6,7,3,6,2,6,3,6,1, ,28,137,18, , , , , , , , 
3/16/2021 5:41:47,3/16/2021 5:49:59,100,492,3/16/2021 5:50:00,R_AmwpBf0rVPHZFQd,1,3,4,4,5,2,2,2,2,5,3,2,3,3,3,3,3,3,3,2,5,4,5,5,4,3,5,2,5,2,5,5,4,3,5,5,5,3,6,3,5,5,2,2,2,2,4,3,4,4,5,3,5,4,3,2,5,3,1,4,2,5,5,5,4,6,1,4,3,6,2,5,5,4,6,2,3,2,5,3,4,1, ,23,84,16, , , , , , , , 
3/16/2021 5:42:22,3/16/2021 6:04:07,100,1304,3/16/2021 6:04:10,R_RacwKgzDBFjTqox,1,1,1,6,1,6,1,7,1,7,1,1,5,2,1,6,1,1,5,1,2,1,2,2,1,1,5,1,6,2,4,2,1,1,1,6,7,6,6,1,1,6,4,1,1,1,1,1,1,1,1,1,1,6,1,1,1,5,5,6,5,1,5,2,1,1,7,6,1,5,1,6,2,2,7,1,5,2,5,5,6,1, ,19,138,16, , , , , , , , 
3/16/2021 5:41:49,3/16/2021 5:55:36,100,827,3/16/2021 5:55:37,R_3j1YGyCmkaC3HCy,1,5,5,3,5,5,3,5,4,3,3,5,2,6,4,3,5,4,2,2,5,4,3,3,3,5,5,3,4,4,4,6,5,3,5,4,4,5,5,5,5,4,3,3,2,5,5,2,3,3,5,4,3,5,5,2,3,5,1,6,6,6,5,5,5,7,5,4,5,3,5,4,4,6,7,3,3,6,5,5,3,2, ,19,137,19, , , , , , , , 
3/16/2021 5:42:01,3/16/2021 5:51:02,100,541,3/16/2021 5:51:02,R_296b9j8fB5Rpt9a,1,2,2,5,5,2,5,3,3,5,6,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,5,1,1,1,5,6,6,6,6,2,2,5,2,1,2,2,2,1,2,2,1,4,4,5,2,2,2,5,1,6,2,2,5,1,1,2,1,3,4,6,1,5,5,2,2,1,1,1,4,5,5,1, ,21,84,14, , , , , , , , 
3/16/2021 5:41:56,3/16/2021 5:54:18,100,742,3/16/2021 5:54:20,R_DiMcafM0J1ERO2R,1,6,7,4,4,7,6,1,7,1,6,5,7,4,6,6,5,1,7,6,7,7,5,1,7,6,6,2,7,6,2,7,7,5,6,4,3,2,6,6,1,1,1,3,7,7,1,2,5,7,7,7,2,7,6,1,6,1,1,7,6,7,7,7,4,7,1,3,7,2,4,2,1,1,7,2,1,4,6,7,6,2, ,21,138,15, , , , , , , , 
3/16/2021 5:41:51,3/16/2021 5:54:32,100,760,3/16/2021 5:54:32,R_WqTv6LP8A0yekqB,1,2,2,5,4,4,3,6,1,6,1,1,1,2,1,1,1,1,1,1,1,1,4,2,1,1,1,2,6,1,3,3,4,1,1,4,6,5,6,1,6,5,6,1,2,5,5,1,1,2,4,6,5,1,1,4,4,6,5,2,5,6,5,4,4,3,5,7,1,6,1,6,5,6,6,1,2,3,4,4,5,2, ,32,185,14, , , , , , , , 
3/16/2021 5:42:03,3/16/2021 5:49:41,100,457,3/16/2021 5:49:41,R_bycf0C7yVdakri9,1,5,5,5,5,5,3,6,6,5,5,3,5,3,5,6,5,5,5,5,5,4,5,6,5,5,2,2,2,3,5,5,6,2,6,4,4,5,5,5,5,6,3,4,4,6,6,6,6,6,6,5,5,5,6,4,4,6,7,7,6,6,6,6,6,6,5,6,6,5,5,6,5,6,5,6,6,6,6,7,7,2, ,32,137,18, , , , , , , , 
3/16/2021 5:42:21,3/16/2021 5:53:25,100,663,3/16/2021 5:53:25,R_2wystRxZrEG1KCs,1,1,1,2,7,1,1,2,1,5,1,1,4,1,1,1,1,1,5,1,6,1,1,1,1,1,3,1,7,1,5,5,1,1,4,6,2,4,2,5,5,6,1,1,2,5,2,1,1,1,4,6,4,6,2,1,3,5,1,5,6,6,5,5,4,3,2,7,5,2,1,5,6,3,5,1,2,3,5,5,5,2, ,22,61,19, , , , , , , , 
3/16/2021 5:41:58,3/16/2021 5:52:53,100,654,3/16/2021 5:52:53,R_2bZPHuWeOPtvJON,1,1,5,2,5,5,2,7,2,2,2,1,5,1,1,1,1,1,1,1,1,1,3,5,1,3,5,1,6,5,5,3,1,1,5,6,2,7,2,1,6,6,6,1,5,2,1,2,1,2,5,2,2,5,2,2,2,5,7,7,7,5,5,5,1,5,6,1,1,6,1,2,5,2,7,1,5,5,5,5,2,2, ,26,138,19, , , , , , , , 
3/16/2021 5:55:32,3/16/2021 6:05:17,100,584,3/16/2021 6:05:17,R_3L5CjawJqS175x1,1,1,1,1,7,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,4,5,1,4,1,6,2,2,1,4,7,5,4,3,2,4,7,6,1,1,4,6,1,3,1,1,2,7,5,3,1,5,6,1,4,4,4,4,1,1,1,7,6,1,7,1,5,6,3,6,2,3,2,5,7,4,1, ,20,137,13, , , , , , , , 
3/16/2021 5:42:01,3/16/2021 5:51:04,100,543,3/16/2021 5:51:05,R_1FeSvioKfZQfWVO,1,3,5,3,6,2,1,2,2,5,5,1,1,5,1,1,5,1,1,1,1,1,6,1,1,5,5,1,5,4,6,2,3,1,6,4,3,6,3,5,1,1,1,1,1,1,6,1,1,1,1,4,5,6,1,1,5,2,1,6,3,5,7,2,2,5,1,1,2,6,2,2,4,5,7,1,2,2,6,7,3,1, ,19,137,12, , , , , , , , 
3/16/2021 5:42:13,3/16/2021 5:55:58,100,825,3/16/2021 5:55:58,R_2CrfWa7Ip3gH9Xk,1,3,1,2,3,5,2,5,2,5,2,3,5,6,1,2,2,1,3,3,6,5,4,3,5,2,5,1,3,7,7,3,2,3,6,5,3,5,5,5,6,5,3,2,6,3,3,3,7,3,3,4,4,7,7,3,2,5,2,4,6,5,5,5,4,3,5,4,5,5,3,5,7,3,6,1,4,5,3,6,3,2, ,26,84,18, , , , , , , , 
3/16/2021 5:42:08,3/16/2021 5:53:49,100,700,3/16/2021 5:53:49,R_1Fx3FhfkgU2tfw7,1,4,4,3,4,5,2,4,5,3,2,3,5,5,5,2,3,2,2,4,5,1,5,4,2,2,6,1,5,2,4,4,3,4,5,4,3,2,3,5,7,4,2,2,3,3,5,3,2,2,1,4,5,6,4,2,4,4,4,5,5,5,5,5,4,2,1,5,5,4,3,2,4,5,5,4,4,3,5,5,4,1, ,19,84,14, , , , , , , , 
3/16/2021 5:42:10,3/16/2021 5:50:02,100,471,3/16/2021 5:50:02,R_2Pdu5GCvRO6K40T,1,5,2,4,3,2,1,2,1,5,4,1,5,5,1,3,2,3,5,1,2,6,1,1,2,1,2,2,7,1,5,6,4,1,1,5,5,7,5,2,6,2,1,1,2,5,5,2,1,1,1,2,2,3,4,1,5,5,2,2,3,2,2,1,1,5,1,2,2,6,1,6,6,3,6,1,1,6,1,5,3,1, ,30,161,18, , , , , , , , 
3/16/2021 5:42:26,3/16/2021 5:49:38,100,431,3/16/2021 5:49:38,R_27k5vhSJw9YI7zL,1,1,2,2,1,2,2,1,1,2,1,4,4,3,1,3,5,3,4,4,5,2,1,2,2,3,2,1,2,1,1,3,2,1,1,1,3,3,1,3,1,1,2,1,2,1,5,2,1,1,2,3,3,2,3,3,3,1,3,3,3,1,1,1,3,1,1,1,1,2,1,5,3,4,1,1,3,3,1,1,4,1, ,22,168,12, , , , , , , , 
3/16/2021 5:42:16,3/16/2021 5:51:34,100,557,3/16/2021 5:51:34,R_3KMzk347EdjjYPL,1,6,6,5,4,6,5,2,2,2,3,1,2,3,2,2,2,1,2,2,1,4,3,5,2,4,6,2,7,2,4,7,7,3,5,4,2,6,5,2,4,5,2,2,2,2,2,2,2,2,2,7,2,6,4,2,2,5,2,5,6,5,6,4,2,5,5,4,5,3,2,4,4,5,6,2,5,6,3,6,6,1, ,24,83,14, , , , , , , , 
3/16/2021 5:42:24,3/16/2021 5:54:50,100,745,3/16/2021 5:54:51,R_28zyrOEdcVq7HY5,1,1,1,6,6,1,1,4,1,7,1,1,5,1,1,1,1,1,5,2,3,2,4,1,1,1,1,1,6,2,1,1,1,1,1,7,6,6,6,1,2,6,2,1,2,1,4,1,1,1,1,2,6,4,4,4,5,5,1,1,2,2,3,2,1,1,4,6,2,1,1,7,6,1,7,1,6,1,2,4,4,1, ,19,137,15, , , , , , , , 
3/16/2021 5:42:21,3/16/2021 5:47:31,100,309,3/16/2021 5:47:31,R_2AQizrcyMSI4Nfu,1,5,3,4,6,5,3,3,6,4,5,5,3,4,3,5,5,4,2,5,2,3,4,5,3,6,4,6,6,3,3,5,5,2,3,5,3,5,4,3,4,3,4,2,4,2,4,3,3,5,5,3,5,3,2,5,5,4,2,4,5,4,5,5,3,6,6,4,3,3,2,2,4,4,5,3,3,6,2,6,5,1, ,18,137,12, , , , , , , , 
3/16/2021 5:44:44,3/16/2021 5:56:16,100,691,3/16/2021 5:56:16,R_20VEFt73e9khx0f,1,3,5,1,6,4,2,1,5,6,2,4,7,7,3,7,5,4,6,6,3,5,5,5,7,4,7,1,7,7,7,7,4,6,7,3,2,6,7,6,6,5,2,3,5,5,6,1,5,4,3,6,3,6,6,1,5,6,1,5,4,5,5,5,6,4,5,4,7,7,4,3,7,7,4,3,4,4,5,4,2,2, ,24,137,17, , , , , , , , 
3/16/2021 5:42:17,3/16/2021 5:50:57,100,520,3/16/2021 5:50:58,R_557O1jU2gaVDbhf,1,1,1,1,6,1,1,2,1,6,1,3,2,3,5,6,2,5,3,6,2,5,1,1,1,2,7,1,7,6,1,6,2,1,1,6,5,6,5,2,6,2,5,3,5,4,2,5,3,1,3,3,2,7,2,2,2,6,1,5,6,6,5,2,1,1,1,7,2,6,1,5,1,4,3,2,1,3,2,6,6,1, ,18,138,13, , , , , , , , 
3/16/2021 5:48:47,3/16/2021 6:04:23,100,936,3/16/2021 6:04:26,R_29oY9cIkc6EEf0Z,1,4,5,4,2,1,3,1,2,5,5,1,5,1,1,4,1,1,3,5,1,1,6,4,5,1,6,1,6,1,2,5,1,1,6,4,2,1,2,5,4,5,1,2,1,1,5,2,1,4,3,5,4,5,2,3,4,4,1,6,6,5,6,2,1,3,3,6,5,7,1,4,2,5,5,1,2,2,5,6,6,2, ,21,138,19, , , , , , , , 
3/16/2021 5:43:30,3/16/2021 5:55:14,100,704,3/16/2021 5:55:15,R_22lZTvHY8jLN2TQ,1,3,4,5,2,4,5,5,2,5,3,1,4,5,2,2,1,1,4,1,5,5,1,1,1,1,6,2,7,3,2,5,1,2,4,4,5,6,5,1,4,6,2,1,5,3,2,2,2,2,4,5,2,6,4,5,3,4,1,5,6,6,7,3,1,4,6,4,5,3,2,4,5,5,4,1,4,2,5,7,5,2, ,27,163,13, , , , , , , , 
3/16/2021 5:42:20,3/16/2021 5:50:28,100,487,3/16/2021 5:50:28,R_3mgJ0lJ2WHAy03g,1,1,1,3,6,1,1,1,1,6,1,1,5,1,1,1,1,1,1,1,4,1,1,1,1,1,2,1,7,1,5,4,1,1,1,6,5,6,5,2,5,5,1,2,4,6,5,1,1,1,3,3,4,6,1,1,5,6,1,6,6,4,5,3,7,2,1,5,1,6,2,6,6,2,5,1,2,5,2,7,4,1, ,24,138,18, , , , , , , , 
3/16/2021 5:42:32,3/16/2021 5:52:12,100,579,3/16/2021 5:52:13,R_2yq4pr6aE449FTU,1,1,1,4,6,1,1,3,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,5,1,1,5,5,4,4,2,4,5,1,1,4,4,3,1,1,1,1,1,6,1,5,4,7,7,1,5,4,4,4,4,2,3,1,2,1,5,1,7,4,1,2,1,4,1,4,6,4,1, ,32,48,14, , , , , , , , 
3/16/2021 5:42:23,3/16/2021 5:51:01,100,517,3/16/2021 5:51:01,R_1otoeVIiCuHiCKI,1,4,1,5,2,1,2,1,1,6,5,3,5,2,1,1,3,1,3,2,4,1,2,1,3,3,5,2,6,1,5,2,2,2,3,4,5,2,2,1,5,5,3,1,2,1,4,1,1,2,4,5,2,2,1,2,5,4,1,6,5,5,5,2,2,1,2,4,1,3,2,4,3,6,7,2,4,2,6,5,3,1, ,18,137,12, , , , , , , , 
3/16/2021 5:42:23,3/16/2021 6:02:50,100,1227,3/16/2021 6:02:51,R_3EgmIC5VFsWfGLs,1,2,2,4,6,3,2,3,2,6,2,2,5,4,2,2,2,2,2,2,2,2,5,2,2,5,7,2,6,5,6,6,3,2,5,7,6,4,5,2,5,6,2,1,5,2,4,2,2,3,3,4,5,5,6,2,2,6,1,6,6,6,4,3,5,2,2,4,2,6,2,5,3,5,7,2,2,4,6,7,6,1, ,19,137,14, , , , , , , , 
3/16/2021 5:42:27,3/16/2021 5:50:51,100,503,3/16/2021 5:50:51,R_z7FCEFVRjvxsOcN,1,5,6,5,5,6,5,3,5,3,3,5,6,3,3,6,5,5,6,5,3,6,6,6,5,3,6,5,6,6,5,6,6,3,6,3,3,5,5,5,5,5,3,3,6,5,3,5,3,5,3,5,3,5,6,3,6,3,2,5,6,6,6,6,5,6,2,5,5,3,5,5,3,5,6,3,3,6,5,6,3,2, ,22,185,17, , , , , , , , 
3/16/2021 5:42:26,3/16/2021 5:55:17,100,770,3/16/2021 5:55:17,R_2167lBiPri7tSN5,1,5,4,5,5,3,5,5,2,6,2,1,5,4,1,2,3,2,5,2,5,5,4,4,2,3,6,3,3,5,2,5,3,2,5,5,5,5,6,3,5,5,4,2,3,3,5,3,3,3,5,4,6,5,3,5,3,5,1,6,5,5,6,5,5,3,6,6,5,5,3,5,5,5,7,1,4,5,5,6,5,1, ,19,137,16, , , , , , , , 
3/16/2021 5:42:29,3/16/2021 6:13:51,100,1881,3/16/2021 6:13:52,R_2dt2HrtZCdLarXi,1,4,4,6,5,5,3,6,3,4,4,2,5,4,2,2,4,3,5,4,5,3,4,4,3,3,3,3,3,4,4,4,3,2,2,5,3,4,4,2,5,4,4,3,3,3,4,3,2,3,4,5,4,5,3,2,3,5,2,6,6,5,5,5,3,4,2,5,4,4,2,6,6,5,5,4,4,4,4,5,5,1, ,19,137,13, , , , , , , , 
3/16/2021 5:42:32,3/16/2021 5:57:29,100,896,3/16/2021 5:57:29,R_1f3YKT7YoNMVeHC,1,5,4,3,5,3,2,3,4,5,4,3,3,5,3,4,3,3,4,2,2,3,2,2,4,3,4,1,6,2,5,6,5,3,5,4,2,3,5,3,3,4,3,3,3,3,4,3,4,3,2,3,4,5,3,1,4,4,2,3,3,3,3,3,3,3,1,4,4,6,4,3,2,5,6,3,2,4,4,4,3,1, ,22,137,16, , , , , , , , 
